id,hotel_code,name,michelin_keys,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,worlds_50_best_rank,worlds_50_best_year
,hotel_01,Pulitzer Amsterdam,1,Amsterdam,Netherlands,🇳🇱,"Prinsengracht 323, 1016 GZ Amsterdam",52.372878,4.883357,ChIJDY8OYsMJxkcRNqaKHHoTNFQ,https://guide.michelin.com/en/hotels-stays/amsterdam/hotel-pulitzer-amsterdam-8062,https://www.pulitzeramsterdam.com/nl/,https://www.pulitzeramsterdam.com/nl/boek-een-kamer/#/booking/step-1?data=('h6hd!'pulitzer'~a5dt*fs-~r6at!2~cn!0~cg-~al3po*co*gp*rn4ry*rk*re-~rr*ss4ax!0~cy*ds!('p5ls*as*st*h5ee.)~my3s5c5ne.)*.~-1].!null1![3!false~4-)]~5e*6s1('65431.-*_,https://www.google.com/maps/place/?q=place_id:ChIJDY8OYsMJxkcRNqaKHHoTNFQ,,
,hotel_02,Central Park,1,Voorburg,Netherlands,🇳🇱,"Oosteinde 14, 2271 EH Voorburg",52.069951,4.369563,ChIJs1GkErW3xUcRlVjcvv_4TXs,https://guide.michelin.com/en/hotels-stays/the-hague/central-park-voorburg-13789,https://www.centralparkvoorburg.com/,https://www.centralparkvoorburg.com/hotel/,https://www.google.com/maps/place/?q=place_id:ChIJs1GkErW3xUcRlVjcvv_4TXs,,
,hotel_03,The Dylan,1,Amsterdam,Netherlands,🇳🇱,"Keizersgracht 384, 1016 GA Amsterdam",52.369359,4.884211,ChIJg8bf-sIJxkcRsvcYZBHfZ14,https://guide.michelin.com/en/hotels-stays/amsterdam/the-dylan-amsterdam-17,https://www.dylanamsterdam.com/nl/,https://www.dylanamsterdam.com/nl/reserveren/,https://www.google.com/maps/place/?q=place_id:ChIJg8bf-sIJxkcRsvcYZBHfZ14,,
,hotel_04,Soho House,1,Amsterdam,Netherlands,🇳🇱,"Spuistraat 210, 1012 VT Amsterdam",52.371988,4.889257,ChIJl0yCwlsJxkcRj1RpQF08O-A,https://guide.michelin.com/en/hotels-stays/amsterdam/soho-house-amsterdam-13086,https://www.sohohouse.com/houses/soho-house-amsterdam,https://www.sohohouse.com/bedrooms?location=AMST,https://www.google.com/maps/place/?q=place_id:ChIJl0yCwlsJxkcRj1RpQF08O-A,,
,hotel_05,Van Oys Maastricht Retreat,1,Maastricht,Netherlands,🇳🇱,"Kasteellaan 1, 6245 SB Eijsden",50.796123,5.70613,ChIJPdZWvVHpwEcRh8_YuQ2xWUA,https://guide.michelin.com/en/hotels-stays/maastricht/van-oys-maastricht-retreat-15061,https://www.vanoys.com/,,https://www.google.com/maps/place/?q=place_id:ChIJPdZWvVHpwEcRh8_YuQ2xWUA,,
,hotel_06,Pillows Grand Boutique Hotel Ter Borch,1,Zwolle,Netherlands,🇳🇱,"Stationsweg 9, 8011 CZ Zwolle",52.506718,6.091293,ChIJxQvw8Sjfx0cRf8jFKYSFXtU,https://guide.michelin.com/en/hotels-stays/zwolle/pillows-grand-boutique-hotel-ter-borch-zwolle-8757,https://www.pillowshotels.com/zwolle/,https://booking.eu.guestline.app/IHMGZWO/availability?hotel=IHMGZWO&lng=en,https://www.google.com/maps/place/?q=place_id:ChIJxQvw8Sjfx0cRf8jFKYSFXtU,,
,hotel_07,Château St. Gerlach,1,Valkenburg,Netherlands,🇳🇱,"Joseph Corneli Allee 1, 6301 KK Valkenburg",50.869215,5.799392,ChIJo3PPcifAwEcRNSc5Bxu0raA,https://guide.michelin.com/en/hotels-stays/valkenburg/chateau-st-gerlach-11399,https://www.oostwegelcollection.nl/chateau-st-gerlach/en/,,https://www.google.com/maps/place/?q=place_id:ChIJo3PPcifAwEcRNSc5Bxu0raA,,
,hotel_08,Mooirivier,1,Dalfsen,Netherlands,🇳🇱,"Oude Oever 10, 7722 VE Dalfsen",52.522882,6.330414,ChIJIzQjVm3ix0cRcm4O_GUIRJI,https://guide.michelin.com/en/hotels-stays/dalfsen/mooirivier-9610,https://www.mooirivier.nl/en,,https://www.google.com/maps/place/?q=place_id:ChIJIzQjVm3ix0cRcm4O_GUIRJI,,
,hotel_09,The Craftsmen,1,Amsterdam,Netherlands,🇳🇱,"Singel 83, 1012 VE Amsterdam",52.376267,4.891706,ChIJ5ZfLOMYJxkcRqbJFH0Vl1W0,https://guide.michelin.com/en/hotels-stays/amsterdam/the-craftsmen-14718,https://hotelthecraftsmen.com/,,https://www.google.com/maps/place/?q=place_id:ChIJ5ZfLOMYJxkcRqbJFH0Vl1W0,,
,hotel_10,De Plesman Hotel,1,The Hague,Netherlands,🇳🇱,"Plesmanweg 607, 2597 JG Den Haag",52.099359,4.302545,ChIJf_GCXA63xUcRIptE1ujF0pU,https://guide.michelin.com/en/hotels-stays/the-hague/de-plesman-hotel-the-hague-15198,https://deplesman.com/,,https://www.google.com/maps/place/?q=place_id:ChIJf_GCXA63xUcRIptE1ujF0pU,,
,hotel_11,Landgoed Hotel Het Roode Koper,1,Ermelo,Netherlands,🇳🇱,"Jonkheer Doctor C.J. Sandbergweg 82, 3852 PV Ermelo",52.306456,5.712711,ChIJbRqIXlPLx0cRrfbgoAMtC3E,https://guide.michelin.com/en/hotels-stays/ermelo/het-roode-koper-10015,https://www.roodekoper.nl/en,,https://www.google.com/maps/place/?q=place_id:ChIJbRqIXlPLx0cRrfbgoAMtC3E,,
,hotel_12,Pillows Grand Boutique Hotel Maurits at the Park,2,Amsterdam,Netherlands,🇳🇱,"Mauritskade 61, 1092 AD Amsterdam",52.362192,4.919684,ChIJPwgIJZ4JxkcRBKd_5ZCcVGc,https://guide.michelin.com/en/hotels-stays/amsterdam/pillows-grand-boutique-hotel-maurits-at-the-park-14777,https://www.pillowshotels.com/amsterdam-mauritskade/,https://booking.eu.guestline.app/IHMGAMSM/availability?hotel=IHMGAMSM&lng=en,https://www.google.com/maps/place/?q=place_id:ChIJPwgIJZ4JxkcRBKd_5ZCcVGc,,
,hotel_13,Château Neercanne,2,Maastricht,Netherlands,🇳🇱,"Von Dopfflaan 10, 6213 NG Maastricht",50.818737,5.667403,ChIJueerN-LowEcRt2mMhYhmkvk,https://guide.michelin.com/en/hotels-stays/maastricht/chateau-neercanne-15342,https://www.oostwegelcollection.nl/chateau-neercanne/en,,https://www.google.com/maps/place/?q=place_id:ChIJueerN-LowEcRt2mMhYhmkvk,,
,hotel_14,TwentySeven,2,Amsterdam,Netherlands,🇳🇱,"Dam 27, 1012 JS Amsterdam",52.372428,4.893129,ChIJT_ByMccJxkcRsmdRikWzcwg,https://guide.michelin.com/en/hotels-stays/amsterdam/hotel-twentyseven-amsterdam-9299,https://www.hoteltwentyseven.com/nl,,https://www.google.com/maps/place/?q=place_id:ChIJT_ByMccJxkcRsmdRikWzcwg,,
,hotel_15,Rosewood Amsterdam,2,Amsterdam,Netherlands,🇳🇱,"Prinsengracht 432-436, 1017 KE Amsterdam",52.365435,4.883366,ChIJhU3x7TwJxkcRf_kZrSSNEtI,https://guide.michelin.com/en/hotels-stays/amsterdam/rosewood-amsterdam-14998,https://www.rosewoodhotels.com/en/amsterdam,https://www.rosewoodhotels.com/en/amsterdam/reservations/room-booking,https://www.google.com/maps/place/?q=place_id:ChIJhU3x7TwJxkcRf_kZrSSNEtI,,
,hotel_16,Tivoli Doelen,2,Amsterdam,Netherlands,🇳🇱,"Nieuwe Doelenstraat 26, 1012 CZ Amsterdam",52.36836,4.89586,ChIJSwKdkb8JxkcRUopvIHqSFZg,https://guide.michelin.com/en/hotels-stays/amsterdam/tivoli-doelen-amsterdam-8433,https://www.tivolihotels.com/nl/tivoli-doelen,,https://www.google.com/maps/place/?q=place_id:ChIJSwKdkb8JxkcRUopvIHqSFZg,,
,hotel_17,De L'Europe,3,Amsterdam,Netherlands,🇳🇱,"Nieuwe Doelenstraat 2-14, 1012 CP Amsterdam",52.367511,4.894287,ChIJw0-tDsAJxkcRaW2mhNKHU0Y,https://guide.michelin.com/en/hotels-stays/amsterdam/de-leurope-amsterdam-5293,https://www.deleurope.com/nl/,https://www.deleurope.com/nl/#/booking/step-1?data=('h7hd!'hotel-d-europe'~a6dt*fs.~r7at!2~cn!0~cg.~al4po*co*gp*rn5ry*rk*re.~rr*ss5ax!0~cy*ds!('p6ls*as*st*h6ee1)~my4s6c6ne1)*1~.3]1!null3![4!false~5.)]~6e*7s3('765431.*_,https://www.google.com/maps/place/?q=place_id:ChIJw0-tDsAJxkcRaW2mhNKHU0Y,,
,hotel_18,Botanic Sanctuary Antwerp,2,Antwerp,Belgium,🇧🇪,"Leopoldstraat 26, 2000 Antwerpen",51.21368,4.406427,ChIJpxlVwPr2w0cR3N_QeJZ_g_8,https://guide.michelin.com/en/hotels-stays/antwerp/botanic-sanctuary-antwerp-12582,,,https://www.google.com/maps/place/?q=place_id:ChIJpxlVwPr2w0cR3N_QeJZ_g_8,,
,hotel_19,Juliana Hotel Brussels,2,Brussels,Belgium,🇧🇪,"Place des Martyrs 1-4, 1000 Bruxelles",50.851761,4.355941,ChIJw77Pg2_Dw0cRXbwIIoNHwdM,https://guide.michelin.com/en/hotels-stays/brussels/juliana-hotel-brussels-13998,https://www.juliana-brussels.com/,,https://www.google.com/maps/place/?q=place_id:ChIJw77Pg2_Dw0cRXbwIIoNHwdM,,
,hotel_20,Hôtel Amigo,1,Brussels,Belgium,🇧🇪,"Rue de l'Amigo 1-3, 1000 Bruxelles",50.846141,4.351395,ChIJMRLWzXjEw0cRMdSqrABkTwY,https://guide.michelin.com/en/hotels-stays/brussels/hotel-amigo-5901,,,https://www.google.com/maps/place/?q=place_id:ChIJMRLWzXjEw0cRMdSqrABkTwY,,
,hotel_21,Hotel Van Cleef,1,Bruges,Belgium,🇧🇪,"Molenmeers 11, 8000 Brugge",51.210255,3.231948,ChIJA5C90chQw0cRWVCsCesg50g,https://guide.michelin.com/en/hotels-stays/bruges/hotel-van-cleef-10436,,,https://www.google.com/maps/place/?q=place_id:ChIJA5C90chQw0cRWVCsCesg50g,,
,hotel_147,Pillows Grand Boutique Hotel Reylof Ghent,1,Ghent,Belgium,🇧🇪,"Hoogstraat 36, 9000 Gent",51.054744,3.715085,ChIJ2X20Umtxw0cRvk98nStU_q8,https://guide.michelin.com/en/hotels-stays/ghent/pillows-grand-boutique-hotel-reylof-ghent-8011,,,https://www.google.com/maps/place/?q=place_id:ChIJ2X20Umtxw0cRvk98nStU_q8,,
,hotel_148,Kasteel van Ordingen,1,Sint-Truiden,Belgium,🇧🇪,"Ordingen-Dorp 50, 3800 Sint-Truiden",50.814109,5.23364,ChIJu_jRG_UZwUcRfrOTQhsCG9c,,,,https://www.google.com/maps/place/?q=place_id:ChIJu_jRG_UZwUcRfrOTQhsCG9c,,
,hotel_149,Boutiquehotel 't Fraeyhuis,1,Bruges,Belgium,🇧🇪,"Minnewater 15, 8000 Brugge",51.20008,3.224902,ChIJQZl90MJQw0cR6CZjQP0OJ4E,,,,https://www.google.com/maps/place/?q=place_id:ChIJQZl90MJQw0cR6CZjQP0OJ4E,,
,hotel_150,Dukes' Palace Brugge,1,Bruges,Belgium,🇧🇪,"Prinsenhof 8, 8000 Brugge",51.208548,3.220105,ChIJvT_6C9pQw0cRdJJ6CewAwfw,,,,https://www.google.com/maps/place/?q=place_id:ChIJvT_6C9pQw0cRdJJ6CewAwfw,,
,hotel_151,La Butte aux Bois,1,Lanaken,Belgium,🇧🇪,"Paalsteenlaan 90, 3620 Lanaken",50.914996,5.668096,ChIJFXqreADDwEcRFk9GuBbRjFg,,,,https://www.google.com/maps/place/?q=place_id:ChIJFXqreADDwEcRFk9GuBbRjFg,,
,hotel_152,Château de Vignée,1,Rochefort,Belgium,🇧🇪,"Rue de Montainpré 27, 5580 Rochefort",50.157766,5.074829,ChIJa-ZX5AjGwUcR1OfZUAH_Ero,,,,https://www.google.com/maps/place/?q=place_id:ChIJa-ZX5AjGwUcR1OfZUAH_Ero,,
,hotel_153,Corinthia Grand Hotel Astoria Brussels,1,Brussels,Belgium,🇧🇪,"Rue Royale 103, 1000 Bruxelles",50.851163,4.365092,ChIJ04YmxwbDw0cR2leyPnBxbRU,,,,https://www.google.com/maps/place/?q=place_id:ChIJ04YmxwbDw0cR2leyPnBxbRU,,
,hotel_154,1898 The Post,1,Ghent,Belgium,🇧🇪,"Graslei 16, 9000 Gent",51.054253,3.720921,ChIJcQkHMkFxw0cR7tgyCekyLQE,,,,https://www.google.com/maps/place/?q=place_id:ChIJcQkHMkFxw0cR7tgyCekyLQE,,
,hotel_155,Hotel De Witte Lelie,1,Antwerp,Belgium,🇧🇪,"Keizerstraat 16/18, 2000 Antwerpen",51.221648,4.406657,ChIJ6YOtcfj2w0cRPiSoYYhBZYY,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6YOtcfj2w0cRPiSoYYhBZYY,,
,hotel_156,The Notary,1,Bruges,Belgium,🇧🇪,"Moerstraat 54, 8000 Brugge",51.209486,3.219506,ChIJhTJoNbFRw0cRVzmzHrv4T68,,,,https://www.google.com/maps/place/?q=place_id:ChIJhTJoNbFRw0cRVzmzHrv4T68,,
,hotel_157,Hotel Flora,1,Antwerp,Belgium,🇧🇪,"Korte Nieuwstraat 12, 2000 Antwerpen",51.220467,4.403437,ChIJ4TJYgZL3w0cR7vf70aO-htk,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4TJYgZL3w0cR7vf70aO-htk,,
,hotel_22,Le Place d'Armes,1,Luxembourg City,Luxembourg,🇱🇺,"18 Place d'Armes, 1136 Luxembourg",49.611548,6.128776,ChIJS4yUUCtPlUcR3obIDFuVcxQ,https://guide.michelin.com/en/hotels-stays/luxembourg-city/le-place-darmes-11340,,,https://www.google.com/maps/place/?q=place_id:ChIJS4yUUCtPlUcR3obIDFuVcxQ,,
,hotel_23,Hotel Bareiss,3,Baiersbronn,Germany,🇩🇪,"Hermine-Bareiss-Weg 1, 72270 Baiersbronn-Mitteltal",48.520331,8.32685,ChIJjf8eGb0xl0cR5hzBlOJBmvw,,,,https://www.google.com/maps/place/?q=place_id:ChIJjf8eGb0xl0cR5hzBlOJBmvw,,
,hotel_24,Hotel Traube Tonbach,3,Baiersbronn,Germany,🇩🇪,"Tonbachstraße 237, 72270 Baiersbronn-Tonbach",48.536786,8.358176,ChIJ6baryKAxl0cRRfQxSFSfFsE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6baryKAxl0cRRfQxSFSfFsE,,
,hotel_25,Schloss Elmau Luxury Spa Retreat & Cultural Hideaway,3,Elmau,Germany,🇩🇪,"In Elmau 2, 82493 Krün",47.462056,11.186486,ChIJxUGnqK4InUcRJ3Yzxw1KbB0,,,,https://www.google.com/maps/place/?q=place_id:ChIJxUGnqK4InUcRJ3Yzxw1KbB0,,
,hotel_26,Hotel Vier Jahreszeiten,3,Hamburg,Germany,🇩🇪,"Neuer Jungfernstieg 9-14, 20354 Hamburg",53.555618,9.991549,ChIJ78O2HRmPsUcRRX8fUCLLmbk,,,,https://www.google.com/maps/place/?q=place_id:ChIJ78O2HRmPsUcRRX8fUCLLmbk,,
,hotel_27,The Fontenay,3,Hamburg,Germany,🇩🇪,"Fontenay 10, 20354 Hamburg",53.565408,9.997912,ChIJcV6cGbiPsUcRO_HdHkLGKD0,https://guide.michelin.com/en/hotels-stays/hamburg/the-fontenay-11121,,,https://www.google.com/maps/place/?q=place_id:ChIJcV6cGbiPsUcRO_HdHkLGKD0,,
,hotel_28,Althoff Seehotel Überfahrt,3,Rottach-Egern,Germany,🇩🇪,"Überfahrtstraße 10, 83700 Rottach-Egern",47.696585,11.758432,ChIJXWLwC5WOnUcR21QXmITdpLM,,,,https://www.google.com/maps/place/?q=place_id:ChIJXWLwC5WOnUcR21QXmITdpLM,,
,hotel_88,Villa Contessa,2,Bad Saarow,Germany,🇩🇪,"Seestraße 18, 15526 Bad Saarow",52.291192,14.056981,ChIJw82Kke-LB0cRyM12zjBV5JU,,,,https://www.google.com/maps/place/?q=place_id:ChIJw82Kke-LB0cRyM12zjBV5JU,,
,hotel_89,Kempinski Hotel Berchtesgaden,2,Berchtesgaden,Germany,🇩🇪,"Hintereck 1, 83471 Berchtesgaden",47.633962,13.046556,ChIJ393iCWrrdkcRRpVuQpA6mRQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ393iCWrrdkcRRpVuQpA6mRQ,,
,hotel_90,Hotel de Rome,2,Berlin,Germany,🇩🇪,"Behrenstraße 37, 10117 Berlin",52.515786,13.39406,ChIJsQ4OlttRqEcR3QNihxP152w,,,,https://www.google.com/maps/place/?q=place_id:ChIJsQ4OlttRqEcR3QNihxP152w,,
,hotel_91,Patrick Hellmann Schlosshotel,2,Berlin,Germany,🇩🇪,"Brahmsstraße 10, 14193 Berlin",52.480223,13.274386,ChIJo5cUztpNqEcRJzGMGGIVT6U,,,,https://www.google.com/maps/place/?q=place_id:ChIJo5cUztpNqEcRJzGMGGIVT6U,,
,hotel_92,Telegraphenamt,2,Berlin,Germany,🇩🇪,"Monbijoustraße 11, 10117 Berlin",52.524006,13.394608,ChIJE3pqwudRqEcRV_aaBOuyIe0,,,,https://www.google.com/maps/place/?q=place_id:ChIJE3pqwudRqEcRV_aaBOuyIe0,,
,hotel_93,"The Ritz-Carlton, Berlin",2,Berlin,Germany,🇩🇪,"Potsdamer Platz 3, 10785 Berlin",52.510384,13.375274,ChIJDcQdDslRqEcRPfEx1bivOaQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJDcQdDslRqEcRPfEx1bivOaQ,,
,hotel_94,Spa & Golf Hotel Weimarer Land,2,Blankenhain,Germany,🇩🇪,"Lindenallee 1, 99444 Blankenhain",50.875019,11.342774,ChIJwR9vOaYGpEcR6OGAUmD1FQU,,,,https://www.google.com/maps/place/?q=place_id:ChIJwR9vOaYGpEcR6OGAUmD1FQU,,
,hotel_95,Hotel Ketschauer Hof,2,Deidesheim,Germany,🇩🇪,"Ketschauerhofstraße 1, 67146 Deidesheim",49.407845,8.185532,ChIJ39Ju4NA3lkcR61q9SsSow_w,,,,https://www.google.com/maps/place/?q=place_id:ChIJ39Ju4NA3lkcR61q9SsSow_w,,
,hotel_96,Der Öschberghof,2,Donaueschingen,Germany,🇩🇪,"Golfplatz 1, 78166 Donaueschingen",47.965716,8.547439,ChIJ6U8u0GCakEcRM1SEVgSOYjI,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6U8u0GCakEcRM1SEVgSOYjI,,
,hotel_97,Bülow Palais,2,Dresden,Germany,🇩🇪,"Königstraße 14, 01097 Dresden",51.06112,13.742107,ChIJdzSDVWrPCUcRrol_Xs_Phao,,,,https://www.google.com/maps/place/?q=place_id:ChIJdzSDVWrPCUcRrol_Xs_Phao,,
,hotel_98,Kempinski Hotel Taschenbergpalais,2,Dresden,Germany,🇩🇪,"Taschenberg 3, 01067 Dresden",51.052015,13.735818,ChIJe-d6MmbPCUcR3h5dsYWQJec,,,,https://www.google.com/maps/place/?q=place_id:ChIJe-d6MmbPCUcR3h5dsYWQJec,,
,hotel_99,Breidenbacher Hof Düsseldorf,2,Düsseldorf,Germany,🇩🇪,"Königsallee 11, 40212 Düsseldorf",51.225442,6.777816,ChIJL198miLKuEcR8-vP1kts4bM,,,,https://www.google.com/maps/place/?q=place_id:ChIJL198miLKuEcR8-vP1kts4bM,,
,hotel_100,Sofitel Frankfurt Opera,2,Frankfurt am Main,Germany,🇩🇪,"Hochstraße 44, 60313 Frankfurt am Main",50.116047,8.673466,ChIJV_CNVqwOvUcRdkMLglXHp74,,,,https://www.google.com/maps/place/?q=place_id:ChIJV_CNVqwOvUcRdkMLglXHp74,,
,hotel_101,Vitalhotel Alter Meierhof,2,Glücksburg,Germany,🇩🇪,"Uferstraße 1, 24960 Glücksburg",54.822937,9.500114,ChIJX0ZtXbpDs0cRagvXhkQHkwo,,,,https://www.google.com/maps/place/?q=place_id:ChIJX0ZtXbpDs0cRagvXhkQHkwo,,
,hotel_102,Seezeitlodge Hotel & Spa,2,Gonnesweiler,Germany,🇩🇪,"Am Bostalsee 1, 66625 Nohfelden",49.561845,7.07292,ChIJ8-G8fPmTlUcR3eTAmSeg1N8,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8-G8fPmTlUcR3eTAmSeg1N8,,
,hotel_103,Das Achental Resort,2,Grassau,Germany,🇩🇪,"Mietenkamer Straße 65, 83224 Grassau",47.785747,12.464836,ChIJF7kLoFtpdkcRlFmWcDV1llg,,,,https://www.google.com/maps/place/?q=place_id:ChIJF7kLoFtpdkcRlFmWcDV1llg,,
,hotel_104,Hotel Louis C. Jacob,2,Hamburg,Germany,🇩🇪,"Elbchaussee 401-403, 22609 Hamburg",53.550443,9.843636,ChIJq6jOuWGEsUcRr2emZUqEfJ0,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6jOuWGEsUcRr2emZUqEfJ0,,
,hotel_105,Luisenhöhe - Gesundheitsresort Schwarzwald,2,Horben,Germany,🇩🇪,"Luisenhöhestraße 14, 79289 Horben",47.946339,7.855992,ChIJATkGswcDkUcRC2W3EfJx8PM,,,,https://www.google.com/maps/place/?q=place_id:ChIJATkGswcDkUcRC2W3EfJx8PM,,
,hotel_106,Das Kranzbach Hotel & Wellness Retreat,2,Kranzbach,Germany,🇩🇪,"In Kranzbach 1, 82493 Krün",47.472552,11.214521,ChIJHc1D2ecInUcR334vBYTK5ns,,,,https://www.google.com/maps/place/?q=place_id:ChIJHc1D2ecInUcR334vBYTK5ns,,
,hotel_107,Mandarin Oriental Munich,2,Munich,Germany,🇩🇪,"Neuturmstraße 1, 80331 München",48.137299,11.58094,ChIJszTOz4t1nkcRg2XPbFLt8m8,,,,https://www.google.com/maps/place/?q=place_id:ChIJszTOz4t1nkcRg2XPbFLt8m8,,
,hotel_108,Rocco Forte Charles Hotel,2,Munich,Germany,🇩🇪,"Sophienstraße 28, 80333 München",48.142751,11.562496,ChIJEfzlQ_p1nkcRGfkuLu6HdxI,,,,https://www.google.com/maps/place/?q=place_id:ChIJEfzlQ_p1nkcRGfkuLu6HdxI,,
,hotel_109,Rosewood Munich,2,Munich,Germany,🇩🇪,"Kardinal-Faulhaber-Straße 1, 80333 München",48.141091,11.574705,ChIJgQx29H11nkcRgS02tiLbLhA,,,,https://www.google.com/maps/place/?q=place_id:ChIJgQx29H11nkcRgS02tiLbLhA,,
,hotel_110,Sonnenalp Resort,2,Ofterschwang,Germany,🇩🇪,"Sonnenalp 1, 87527 Ofterschwang",47.490419,10.256823,ChIJr0BXi2SDnEcRT87ypRN46yY,,,,https://www.google.com/maps/place/?q=place_id:ChIJr0BXi2SDnEcRT87ypRN46yY,,
,hotel_111,Hotel Gut Steinbach,2,Reit im Winkl,Germany,🇩🇪,"Steinbachweg 10, 83242 Reit im Winkl",47.666855,12.481578,ChIJg-tKqSJDdkcRCQwTtpVEiLI,,,,https://www.google.com/maps/place/?q=place_id:ChIJg-tKqSJDdkcRCQwTtpVEiLI,,
,hotel_112,Wellness & Sport Hotel Jagdhof,2,Röhrnbach,Germany,🇩🇪,"Putzgartenstraße 2, 94133 Röhrnbach",48.738947,13.524529,ChIJR6uqXRjudEcRJsyw4pJlNyw,,,,https://www.google.com/maps/place/?q=place_id:ChIJR6uqXRjudEcRJsyw4pJlNyw,,
,hotel_113,Parkhotel Egerner Höfe,2,Rottach-Egern,Germany,🇩🇪,"Aribostraße 19-26, 83700 Rottach-Egern",47.694223,11.753641,ChIJU7CSPOuOnUcRMV90nuv_0cE,,,,https://www.google.com/maps/place/?q=place_id:ChIJU7CSPOuOnUcRMV90nuv_0cE,,
,hotel_114,Esplanade Saarbrücken,2,Saarbrücken,Germany,🇩🇪,"Nauwieserstraße 5, 66111 Saarbrücken",49.234937,6.999765,ChIJpV526Da3lUcR7o0Rz8oQCdM,,,,https://www.google.com/maps/place/?q=place_id:ChIJpV526Da3lUcR7o0Rz8oQCdM,,
,hotel_115,La Maison,2,Saarlouis,Germany,🇩🇪,"Prälat-Subtil-Ring 22, 66740 Saarlouis",49.317194,6.755507,ChIJdd6Xu4molUcRNtvn6p-Ff28,https://guide.michelin.com/en/hotels-stays/saarlouis/la-maison-120708-9980,,,https://www.google.com/maps/place/?q=place_id:ChIJdd6Xu4molUcRNtvn6p-Ff28,,
,hotel_116,Seesteg Norderney,2,Norderney,Germany,🇩🇪,"Damenpfad 36A, 26548 Norderney",53.707546,7.138772,ChIJdVN7v08FtkcROqcuWm_SFJg,,,,https://www.google.com/maps/place/?q=place_id:ChIJdVN7v08FtkcROqcuWm_SFJg,,
,hotel_117,Landhaus Stricker,2,Sylt,Germany,🇩🇪,"Boy-Nielsen-Straße 10, 25980 Sylt",54.900705,8.333047,ChIJg5ojFirctEcRHnZlQcttRjs,https://guide.michelin.com/en/hotels-stays/sylt/relais-chateaux-landhaus-stricker-9908,,,https://www.google.com/maps/place/?q=place_id:ChIJg5ojFirctEcRHnZlQcttRjs,,
,hotel_118,Söl’ring Hof,2,Sylt,Germany,🇩🇪,"Am Sandwall 1, 25980 Sylt",54.853964,8.28795,ChIJuaITYqDgtEcReuFP9Veym8Y,https://guide.michelin.com/en/hotels-stays/sylt/solring-hof-13906,,,https://www.google.com/maps/place/?q=place_id:ChIJuaITYqDgtEcReuFP9Veym8Y,,
,hotel_158,Cortiina Hotel,1,Munich,Germany,🇩🇪,"Ledererstraße 8, 80331 München",48.136802,11.57948,ChIJZyLWSop1nkcRnQW0FofT8bU,,,,https://www.google.com/maps/place/?q=place_id:ChIJZyLWSop1nkcRnQW0FofT8bU,,
,hotel_159,Hotel Vier Jahreszeiten Kempinski,1,Munich,Germany,🇩🇪,"Maximilianstraße 17, 80539 München",48.138972,11.581828,ChIJ2bu-AIx1nkcRdbxLlmKX8tQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2bu-AIx1nkcRdbxLlmKX8tQ,,
,hotel_160,Hotel Adlon Kempinski,1,Berlin,Germany,🇩🇪,"Unter den Linden 77, 10117 Berlin",52.516179,13.380505,ChIJHQQciMZRqEcR2X4b8-vf5Bk,,,,https://www.google.com/maps/place/?q=place_id:ChIJHQQciMZRqEcR2X4b8-vf5Bk,,
,hotel_161,Bayerischer Hof Munich,1,Munich,Germany,🇩🇪,"Promenadeplatz 2-6, 80333 München",48.140343,11.573731,ChIJ9dBze_N1nkcRpMY63pBcxo0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9dBze_N1nkcRpMY63pBcxo0,,
,hotel_162,Excelsior Hotel Ernst,1,Cologne,Germany,🇩🇪,"Trankgasse 1-5, 50667 Köln",50.941928,6.956518,ChIJtTYLQ6Ulv0cRia3Z5RAHs6k,,,,https://www.google.com/maps/place/?q=place_id:ChIJtTYLQ6Ulv0cRia3Z5RAHs6k,,
,hotel_163,The Mandala Hotel,1,Berlin,Germany,🇩🇪,"Potsdamer Straße 3, 10785 Berlin",52.50898,13.373681,ChIJA-K5lEpQqEcRNkR2Chr-WMc,,,,https://www.google.com/maps/place/?q=place_id:ChIJA-K5lEpQqEcRNkR2Chr-WMc,,
,hotel_164,Wilmina Hotel,1,Berlin,Germany,🇩🇪,"Kantstraße 79, 10627 Berlin",52.506958,13.29759,ChIJLbEdUdFRqEcR7D04SR1GXx4,,,,https://www.google.com/maps/place/?q=place_id:ChIJLbEdUdFRqEcR7D04SR1GXx4,,
,hotel_165,Château Royal Berlin,1,Berlin,Germany,🇩🇪,"Neustädtische Kirchstraße 3, 10117 Berlin",52.517653,13.385855,ChIJ__hkjzJRqEcRLuT7oAwlffM,,,,https://www.google.com/maps/place/?q=place_id:ChIJ__hkjzJRqEcRLuT7oAwlffM,,
